날짜,요일,주문수,평균기온,최저기온,최고기온,강수량mm,구글검색량,네이버검색량,확진자,사망자,완치자,지하철승하차인원,공휴일,복날,방학여부,도마1동인구,도마2동인구,변동인구,영업가게,유튜브조회수,전국확진자,전국완치자,전국사망자,코로나발발
2016-11-26,토,34,0.2,-2.9,3.3,3,41.57142857,16.51329,0,0,0,NA,0,0,0,17220,20414,17761,45,NA,0,0,0,0
2016-11-27,일,45,3,1,7.1,0.5,43,14.09056,0,0,0,NA,0,0,0,17216,20413,17759,45,NA,0,0,0,0
2016-11-28,월,42,2.8,-0.4,8.4,NA,42.28571429,8.81692,0,0,0,NA,0,0,0,17212,20412,17757,45,NA,0,0,0,0
2016-11-29,화,41,1.9,-3.4,8.8,NA,41.57142857,8.50321,0,0,0,NA,0,0,0,17210,20411,17755,45,NA,0,0,0,0
2016-11-30,수,39,5.5,-0.7,11.5,2.1,40.85714286,8.96002,0,0,0,NA,0,0,0,17210,20410,17753,45,NA,0,0,0,0
2016-12-01,목,60,5.6,0.1,10.1,0,40.14285714,10.24018,0,0,0,NA,0,0,0,17210,20409,17751,45,NA,0,0,0,0
2016-12-02,금,43,1.8,-4.1,8.5,NA,39.42857143,12.13455,0,0,0,NA,0,0,0,17210,20408,17749,45,NA,0,0,0,0
2016-12-03,토,47,3.2,-2.8,10.8,NA,38.71428571,14.69927,0,0,0,NA,0,0,0,17210,20407,17747,45,NA,0,0,0,0
2016-12-04,일,63,4.1,-0.2,8.8,0,38,12.85113,0,0,0,NA,0,0,0,17210,20406,17745,45,NA,0,0,0,0
2016-12-05,월,33,8.9,4.7,14.2,0.2,38.71428571,8.97433,0,0,0,NA,0,0,0,17210,20405,17743,45,NA,0,0,0,0
2016-12-06,화,36,1.2,-2.6,6.6,NA,39.42857143,9.56102,0,0,0,NA,0,0,0,17210,20404,17741,45,NA,0,0,0,0
2016-12-07,수,26,2.2,-4.4,8.7,0.2,40.14285714,9.07669,0,0,0,NA,0,0,0,17210,20403,17739,45,NA,0,0,0,0
2016-12-08,목,79,4.1,-1.8,9.8,1.9,40.85714286,19.47648,0,0,0,NA,0,0,0,17210,20402,17737,45,NA,0,0,0,0
2016-12-09,금,48,4.1,-1,7.9,0.3,41.57142857,15.47529,0,0,0,NA,0,0,0,17210,20401,17735,45,NA,0,0,0,0
2016-12-10,토,67,-0.1,-4.4,6.4,NA,42.28571429,15.59417,0,0,0,NA,0,0,0,17210,20400,17733,45,NA,0,0,0,0
2016-12-11,일,53,-0.6,-6.2,6.9,NA,43,13.49837,0,0,0,NA,0,0,0,17210,20399,17731,45,NA,0,0,0,0
2016-12-12,월,31,4.3,-3.2,11,0,43,9.33317,0,0,0,NA,0,0,0,17210,20398,17729,45,NA,0,0,0,0
2016-12-13,화,64,4.5,1,9.6,NA,43,10.28751,0,0,0,NA,0,0,0,17210,20397,17727,45,NA,0,0,0,0
2016-12-14,수,22,0,-2.9,2.7,NA,43,9.95949,0,0,0,NA,0,0,0,17210,20396,17725,45,NA,0,0,0,0
2016-12-15,목,60,-1.4,-5.9,3,NA,43,11.35302,0,0,0,NA,0,0,0,17210,20395,17723,45,NA,0,0,0,0
2016-12-16,금,42,-2.4,-8.3,2.8,NA,43,12.64529,0,0,0,NA,0,0,0,17209,20394,17721,45,NA,0,0,0,0
2016-12-17,토,41,4,-0.3,10.5,NA,43,14.34594,0,0,0,NA,0,0,0,17208,20393,17719,45,NA,0,0,0,0
2016-12-18,일,43,3.8,-1.8,9.5,0,43,11.74269,0,0,0,NA,0,0,1,17207,20392,17717,45,NA,0,0,0,0
2016-12-19,월,21,7.8,5.1,10.6,1.8,44.28571429,8.4966,0,0,0,NA,0,0,1,17206,20391,17715,45,NA,0,0,0,0
2016-12-20,화,34,8.2,4.3,13.3,NA,45.57142857,8.32049,0,0,0,NA,0,0,1,17205,20390,17713,45,NA,0,0,0,0
2016-12-21,수,29,8.2,1.8,12.6,20.5,46.85714286,9.3761,0,0,0,NA,0,0,1,17204,20389,17711,45,NA,0,0,0,0
2016-12-22,목,41,7.8,3.8,14.8,17.6,48.14285714,9.72393,0,0,0,NA,0,0,1,17203,20388,17709,45,NA,0,0,0,0
2016-12-23,금,30,0.8,-1.3,3.9,1.3,49.42857143,11.7581,0,0,0,NA,0,0,1,17202,20387,17707,45,NA,0,0,0,0
2016-12-24,토,55,-1.1,-2.5,1.3,NA,50.71428571,14.95024,0,0,0,NA,0,0,1,17201,20385,17705,45,NA,0,0,0,0
2016-12-25,일,41,1.3,-4.5,7.3,NA,52,13.55671,0,0,0,NA,1,0,1,17200,20383,17703,45,NA,0,0,0,0
2016-12-26,월,37,3.1,2.3,4.3,10.8,51.42857143,9.85051,0,0,0,NA,0,0,1,17199,20381,17701,45,NA,0,0,0,0
2016-12-27,화,40,0.3,-5.1,4,0,50.85714286,9.31115,0,0,0,NA,0,0,1,17199,20379,17699,45,NA,0,0,0,0
2016-12-28,수,28,-2.5,-7.5,4.1,NA,50.28571429,8.81032,0,0,0,NA,0,0,1,17199,20377,17697,45,NA,0,0,0,0
2016-12-29,목,46,-2.3,-4.5,1.4,0.2,49.71428571,10.7289,0,0,0,NA,0,0,1,17199,20375,17696,45,NA,0,0,0,0
2016-12-30,금,31,-1.8,-8.1,4.8,NA,49.14285714,12.31837,0,0,0,NA,0,0,1,17199,20373,17695,44,NA,0,0,0,0
2016-12-31,토,39,1.4,-1.3,5.2,NA,48.57142857,14.78953,0,0,0,NA,0,0,1,17199,20371,17694,44,NA,0,0,0,0
2017-01-01,일,37,3.5,-1.3,10.7,NA,48,12.58035,0,0,0,120192,1,0,1,17198,20369,17692,44,NA,0,0,0,0
2017-01-02,월,23,4.7,-0.4,10.8,NA,45.71428571,9.41462,0,0,0,224109,0,0,1,17197,20367,17690,44,NA,0,0,0,0
2017-01-03,화,29,3.3,-1.5,9.2,NA,43.42857143,8.94461,0,0,0,229851,0,0,1,17196,20365,17688,44,NA,0,0,0,0
2017-01-04,수,30,4.2,-0.2,10.7,NA,41.14285714,8.25334,0,0,0,240202,0,0,1,17195,20363,17686,44,NA,0,0,0,0
2017-01-05,목,21,4.3,-0.7,9.3,NA,38.85714286,8.82242,0,0,0,235151,0,0,1,17194,20361,17684,44,NA,0,0,0,0
2017-01-06,금,28,6.7,2.6,12,NA,36.57142857,10.50215,0,0,0,253485,0,0,1,17193,20359,17682,44,NA,0,0,0,0
2017-01-07,토,36,4.3,-1.5,9.2,NA,34.28571429,11.80873,0,0,0,199345,0,0,1,17192,20357,17680,44,NA,0,0,0,0
2017-01-08,일,41,8.8,5,14.8,0,32,11.92321,0,0,0,143561,0,0,1,17191,20355,17678,44,NA,0,0,0,0
2017-01-10,화,47,-0.5,-3.2,4.2,NA,32.85714286,10.28641,0,0,0,234810,0,0,1,17190,20354,17676,44,NA,0,0,0,0
2017-01-11,수,25,-3.1,-7.8,2.5,0,33.28571429,9.81749,0,0,0,233876,0,0,1,17189,20353,17674,44,NA,0,0,0,0
2017-01-12,목,28,-0.3,-4,5.7,0,33.71428571,9.35848,0,0,0,233849,0,0,1,17188,20352,17672,44,NA,0,0,0,0
2017-01-13,금,32,-3.7,-7.3,0.5,0.6,34.14285714,11.74048,0,0,0,246793,0,0,1,17187,20351,17670,44,NA,0,0,0,0
2017-01-16,월,39,-3.9,-10.1,3.7,NA,35.14285714,9.55111,0,0,0,229050,0,0,1,17186,20350,17668,44,NA,0,0,0,0
2017-01-17,화,35,-2.9,-8.6,4.3,NA,35.28571429,9.84061,0,0,0,234104,0,0,1,17185,20349,17666,44,NA,0,0,0,0
2017-01-18,수,14,-0.4,-4.7,4.1,NA,35.42857143,9.14054,0,0,0,241023,0,0,1,17184,20348,17664,44,NA,0,0,0,0
2017-01-19,목,20,0,-3.7,5.9,NA,35.57142857,9.29134,0,0,0,242378,0,0,1,17183,20347,17662,44,NA,0,0,0,0
2017-01-20,금,36,-2.3,-5.2,-0.5,3.4,35.71428571,14.03443,0,0,0,271590,0,0,1,17182,20346,17660,44,NA,0,0,0,0
2017-01-21,토,23,-2.7,-8.6,2.4,1.2,35.85714286,17.01083,0,0,0,199601,0,0,1,17181,20345,17658,44,NA,0,0,0,0
2017-01-22,일,35,-4.7,-7.8,-0.5,0.5,36,15.02179,0,0,0,145072,0,0,1,17180,20344,17656,44,NA,0,0,0,0
2017-01-23,월,30,-6.5,-10,-1.4,0,34.85714286,10.13671,0,0,0,232662,0,0,1,17179,20343,17654,44,NA,0,0,0,0
2017-01-24,화,37,-5.2,-10.7,1.1,NA,33.71428571,9.85822,0,0,0,236939,0,0,1,17179,20342,17652,44,NA,0,0,0,0
2017-01-25,수,25,-4.4,-10.6,2.3,NA,32.57142857,9.5368,0,0,0,244104,0,0,1,17179,20341,17649,44,NA,0,0,0,0
2017-01-26,목,35,-1.1,-9.5,6.5,NA,31.42857143,10.48564,0,0,0,243293,0,0,1,17179,20340,17646,44,NA,0,0,0,0
2017-01-27,금,43,0.6,-4.3,4.8,2.3,30.28571429,10.91713,0,0,0,96839,1,0,1,17179,20339,17643,44,NA,0,0,0,0
2017-01-28,토,41,0.1,-7.6,7.9,NA,29.14285714,14.36355,0,0,0,67487,1,0,1,17179,20338,17640,44,NA,0,0,0,0
2017-01-29,일,48,2.8,0.9,5.4,5.7,28,21.06485,0,0,0,107129,1,0,1,17179,20337,17637,44,NA,0,0,0,0
2017-01-30,월,32,-2.4,-6.8,0.9,1.3,30.57142857,16.00475,0,0,0,138458,1,0,1,17179,20336,17634,44,NA,0,0,0,0
2017-01-31,화,38,-4.2,-9,1.5,NA,33.14285714,11.41136,0,0,0,227292,0,0,1,17179,20335,17631,44,NA,0,0,0,0
2017-02-01,수,19,-2.3,-6.6,3.8,0,35.71428571,10.00132,0,0,0,239532,0,0,1,17179,20334,17630,44,NA,0,0,0,0
2017-02-02,목,28,-1.6,-9,5.7,NA,38.28571429,10.5792,0,0,0,236784,0,0,1,17179,20333,17629,44,NA,0,0,0,0
2017-02-03,금,47,2.1,-3.2,8.6,NA,40.85714286,11.96173,0,0,0,257473,0,0,1,17179,20332,17628,44,NA,0,0,0,0
2017-02-04,토,40,2.9,-3.3,8.1,0,43.42857143,13.48406,0,0,0,204564,0,0,1,17177,20331,17627,44,NA,0,0,0,0
2017-02-05,일,46,3.2,1.2,5.5,0.5,46,13.08999,0,0,0,138784,0,0,1,17175,20330,17626,44,NA,0,0,0,0
2017-02-06,월,40,0,-3.2,4.8,NA,47.28571429,10.20055,0,0,0,237348,0,0,1,17173,20330,17625,44,NA,0,0,0,0
2017-02-07,화,48,-0.5,-4.7,5.8,NA,48.57142857,10.13781,0,0,0,238970,0,0,1,17171,20330,17624,44,NA,0,0,0,0
2017-02-08,수,31,-0.1,-4.1,4.2,NA,49.85714286,9.95508,0,0,0,241724,0,0,1,17169,20330,17623,44,NA,0,0,0,0
2017-02-09,목,62,-2.9,-5.1,0.6,0.1,51.14285714,13.20557,0,0,0,235985,0,0,1,17167,20330,17622,44,1189900,0,0,0,0
2017-02-10,금,39,-4.4,-6.9,-0.3,0.2,52.42857143,15.86936,0,0,0,242894,0,0,1,17165,20330,17621,44,NA,0,0,0,0
2017-02-11,토,61,-2.9,-7.2,2.6,0.5,53.71428571,19.65811,0,0,0,195689,0,0,1,17163,20330,17620,44,NA,0,0,0,0
2017-02-12,일,50,-0.3,-5.3,5.7,NA,55,19.14846,0,0,0,147305,0,0,1,17161,20330,17619,44,NA,0,0,0,0
2017-02-13,월,40,0.3,-5.8,6,0.6,54,15.71085,0,0,0,235366,0,0,1,17159,20330,17618,44,NA,0,0,0,0
2017-02-14,화,56,1.6,-2.8,8.1,NA,53,14.34814,0,0,0,244796,0,0,1,17157,20330,17617,44,NA,0,0,0,0
2017-02-15,수,28,2.2,-5.4,10.8,NA,52,13.3993,0,0,0,247856,0,0,1,17155,20330,17616,44,NA,0,0,0,0
2017-02-16,목,48,7.3,-3.4,15.5,1.9,51,13.96838,0,0,0,243116,0,0,1,17153,20330,17615,44,NA,0,0,0,0
2017-02-17,금,49,4.6,-2.7,11.8,1.9,50,16.6729,0,0,0,251522,0,0,1,17151,20330,17614,44,NA,0,0,0,0
2017-02-18,토,45,-1,-6.2,4.8,NA,49,17.80556,0,0,0,200371,0,0,1,17149,20330,17613,44,NA,0,0,0,0
2017-02-19,일,37,3.1,-4.9,9.2,3.5,48,17.55129,0,0,0,148403,0,0,1,17147,20330,17612,44,NA,0,0,0,0
2017-02-20,월,48,1.3,-4.9,7.2,15.3,48,16.11042,0,0,0,236968,0,0,1,17145,20330,17611,44,NA,0,0,0,0
2017-02-21,화,56,0.6,-6.9,9,NA,48,14.74771,0,0,0,239177,0,0,1,17143,20330,17610,44,NA,0,0,0,0
2017-02-22,수,50,3,0.2,4.1,17.5,48,15.341,0,0,0,225106,0,0,1,17141,20330,17609,44,NA,0,0,0,0
2017-02-23,목,64,0.5,-3,5.3,NA,48,14.16651,0,0,0,243664,0,0,1,17139,20330,17609,44,NA,0,0,0,0
2017-02-24,금,44,0.6,-5.4,6.9,NA,48,16.3691,0,0,0,265019,0,0,1,17137,20330,17609,44,NA,0,0,0,0
2017-02-25,토,45,3.5,-2.7,10,NA,48,17.7098,0,0,0,203654,0,0,1,17135,20330,17609,44,NA,0,0,0,0
2017-02-26,일,38,4,-0.8,10.5,NA,48,15.66352,0,0,0,154964,0,0,1,17133,20328,17609,44,NA,0,0,0,0
2017-02-27,월,47,4.2,-2.5,12,NA,46,12.47908,0,0,0,249141,0,0,1,17131,20326,17609,44,NA,0,0,0,0
2017-02-28,화,50,5.3,-2.7,14,NA,44,13.92105,0,0,0,259197,0,0,1,17131,20324,17609,44,NA,0,0,0,0
2017-03-01,수,78,6.1,1,12.8,0.1,42,14.35144,0,0,0,166765,1,0,1,17131,20322,17606,44,NA,0,0,0,0
2017-03-02,목,32,3,-1,8.3,2,40,8.83673,0,0,0,233809,0,0,0,17131,20320,17603,44,NA,0,0,0,0
2017-03-03,금,33,4.2,-3.6,12.5,NA,38,10.19395,0,0,0,259350,0,0,0,17131,20318,17600,44,NA,0,0,0,0
2017-03-04,토,36,6.1,-1.2,15.1,NA,36,13.39049,0,0,0,206052,0,0,0,17130,20316,17597,44,NA,0,0,0,0
2017-03-05,일,39,6.3,0,14.6,NA,34,12.99973,0,0,0,152979,0,0,0,17129,20314,17594,44,NA,0,0,0,0
2017-03-06,월,39,1.8,-1.6,6.7,0,36,8.56485,0,0,0,238942,0,0,0,17128,20312,17591,44,NA,0,0,0,0
2017-03-07,화,51,-0.2,-2.6,4,1.2,38,8.96992,0,0,0,235540,0,0,0,17127,20310,17588,44,NA,0,0,0,0
2017-03-08,수,44,1.4,-3.7,6,0,40,9.24511,0,0,0,239916,0,0,0,17126,20308,17585,44,NA,0,0,0,0
2017-03-09,목,30,4.7,-1.1,10.7,NA,42,9.55552,0,0,0,246211,0,0,0,17125,20306,17582,44,NA,0,0,0,0
2017-03-10,금,50,5.9,-1.5,13.4,NA,44,22.53874,0,0,0,261673,0,0,0,17124,20304,17579,44,NA,0,0,0,0
2017-03-11,토,62,7.4,-1.9,17.1,NA,46,18.89859,0,0,0,215669,0,0,0,17123,20302,17576,44,NA,0,0,0,0
2017-03-12,일,30,8.9,0.3,16.8,NA,48,17.45112,0,0,0,161830,0,0,0,17122,20300,17573,44,NA,0,0,0,0
2017-03-13,월,28,8,2.7,13.8,NA,44.85714286,9.6799,0,0,0,243621,0,0,0,17121,20298,17570,44,NA,0,0,0,0
2017-03-14,화,58,5.6,-0.1,12,NA,41.71428571,10.1224,0,0,0,247008,0,0,0,17120,20296,17567,44,NA,0,0,0,0
2017-03-15,수,56,5.9,-1.8,12.8,NA,38.57142857,11.60619,0,0,0,248378,0,0,0,17119,20293,17564,44,NA,0,0,0,0
2017-03-16,목,29,6.3,-1.2,13.8,NA,35.42857143,10.45812,0,0,0,242562,0,0,0,17118,20290,17561,44,NA,0,0,0,0
2017-03-17,금,28,7.6,-1.4,16.6,NA,32.28571429,13.73833,0,0,0,263607,0,0,0,17117,20287,17558,44,NA,0,0,0,0
2017-03-18,토,40,8.8,2.9,18,NA,29.14285714,16.83251,0,0,0,217180,0,0,0,17116,20284,17555,44,NA,0,0,0,0
2017-03-19,일,38,10,0.7,19.2,NA,26,14.56608,0,0,0,165854,0,0,0,17115,20281,17552,44,NA,0,0,0,0
2017-03-20,월,28,8.6,2.7,13.6,0.1,27,9.6821,0,0,0,239018,0,0,0,17114,20278,17549,44,NA,0,0,0,0
2017-03-21,화,43,8.4,4.9,13,0,28,10.52637,0,0,0,240557,0,0,0,17113,20275,17546,44,NA,0,0,0,0
2017-03-22,수,48,7.6,0,14.6,NA,29,10.34805,0,0,0,243255,0,0,0,17112,20272,17543,44,NA,0,0,0,0
2017-03-23,목,23,9.5,4,16.6,NA,30,10.73661,0,0,0,243616,0,0,0,17111,20269,17540,44,NA,0,0,0,0
2017-03-24,금,32,9,1.7,15.6,NA,31,13.52478,0,0,0,267478,0,0,0,17110,20266,17537,44,NA,0,0,0,0
2017-03-25,토,55,7.6,6.4,9.9,0.9,32,18.18752,0,0,0,199972,0,0,0,17109,20263,17534,44,NA,0,0,0,0
2017-03-26,일,37,7.1,4.6,10.5,0,33,17.21887,0,0,0,154453,0,0,0,17108,20264,17531,44,NA,0,0,0,0
2017-03-28,화,23,7.9,0.9,14.2,0.2,35,10.34695,0,0,0,239755,0,0,0,17106,20266,17525,44,NA,0,0,0,0
2017-03-29,수,29,9.7,4.3,16.8,1.6,36,9.15044,0,0,0,248068,0,0,0,17104,20267,17521,42,NA,0,0,0,0
2017-03-30,목,38,11.2,2.1,19.5,NA,37,8.56815,0,0,0,243615,0,0,0,17102,20268,17517,42,NA,0,0,0,0
2017-03-31,금,39,10,8,14.6,3.9,38,14.09937,0,0,0,251224,0,0,0,17101,20269,17513,41,NA,0,0,0,0
2017-04-01,토,36,9.1,5.2,13.6,1.1,39,16.04878,0,0,0,209545,0,0,0,17100,20270,17511,41,NA,0,0,0,0
2017-04-02,일,31,9.3,1.9,17.1,NA,40,13.81648,0,0,0,157441,0,0,0,17099,20271,17509,41,NA,0,0,0,0
2017-04-04,화,47,14.2,4.1,22.8,NA,38.85714286,8.14217,0,0,0,244097,0,0,0,17098,20272,17507,42,NA,0,0,0,0
2017-04-05,수,37,12.8,10.7,14.2,17,38.28571429,10.2699,0,0,0,230534,0,0,0,17097,20273,17505,42,NA,0,0,0,0
2017-04-06,목,17,13.8,11.2,16.7,15.9,37.71428571,8.7806,0,0,0,235273,0,0,0,17096,20274,17503,42,NA,0,0,0,0
2017-04-07,금,20,16.2,9.5,24.6,NA,37.14285714,11.10646,0,0,0,270204,0,0,0,17095,20275,17501,42,NA,0,0,0,0
2017-04-08,토,35,16.7,10.2,24.6,NA,36.57142857,14.98987,0,0,0,230426,0,0,0,17094,20276,17499,42,NA,0,0,0,0
2017-04-09,일,39,14.4,11.9,19.7,NA,36,13.94967,0,0,0,167762,0,0,0,17093,20277,17497,42,NA,0,0,0,0
2017-04-10,월,24,15.1,9.4,21.4,NA,38.57142857,8.30067,0,0,0,243366,0,0,0,17092,20278,17495,42,NA,0,0,0,0
2017-04-11,화,37,12.5,8.2,19.4,14.3,41.14285714,8.56815,0,0,0,236986,0,0,0,17091,20279,17493,42,NA,0,0,0,0
2017-04-12,수,25,12.1,5.7,18.4,NA,43.71428571,8.49881,0,0,0,246290,0,0,0,17090,20280,17491,42,NA,0,0,0,0
2017-04-13,목,23,13.2,5.7,20.1,NA,46.28571429,8.41735,0,0,0,244488,0,0,0,17089,20281,17489,42,NA,0,0,0,0
2017-04-14,금,36,16,10.5,20.9,0,48.85714286,12.31177,0,0,0,254317,0,0,0,17088,20282,17486,42,NA,0,0,0,0
2017-04-15,토,39,18.7,12.5,25.6,NA,51.42857143,15.04821,0,0,0,207469,0,0,0,17087,20283,17483,42,NA,0,0,0,0
2017-04-16,일,38,19.9,10.6,28.6,NA,54,14.15661,0,0,0,153938,0,0,0,17086,20284,17480,42,NA,0,0,0,0
2017-04-17,월,23,13.7,11.8,18.9,26.8,51.85714286,9.31556,0,0,0,217236,0,0,0,17085,20285,17477,42,NA,0,0,0,0
2017-04-18,화,41,13.8,10.3,21.5,0.5,49.71428571,9.48617,0,0,0,230837,0,0,0,17084,20286,17474,42,NA,0,0,0,0
2017-04-19,수,26,13.4,7.2,20.4,NA,47.57142857,9.28253,0,0,0,246092,0,0,0,17083,20287,17471,42,NA,0,0,0,0
2017-04-20,목,30,10.9,8.3,14.1,1.7,45.42857143,9.86813,0,0,0,231763,0,0,0,17082,20288,17468,42,NA,0,0,0,0
2017-04-21,금,38,12.8,5.8,19.9,NA,43.28571429,12.39763,0,0,0,255789,0,0,0,17081,20289,17465,42,NA,0,0,0,0
2017-04-22,토,64,14.6,8.6,21.1,NA,41.14285714,15.7747,0,0,0,201271,0,0,0,17080,20289,17462,42,NA,0,0,0,0
2017-04-23,일,31,15,6.5,23,NA,39,15.22873,0,0,0,144341,0,0,0,17079,20289,17459,42,NA,0,0,0,0
2017-04-24,월,30,15.2,6.3,23.6,NA,40.85714286,8.91379,0,0,0,239295,0,0,0,17078,20288,17456,42,NA,0,0,0,0
2017-04-25,화,46,17,10,22.7,0,42.71428571,9.72283,0,0,0,236979,0,0,0,17077,20287,17453,42,NA,0,0,0,0
2017-04-26,수,21,15.6,10.1,21.6,0.4,44.57142857,9.41242,0,0,0,246483,0,0,0,17076,20286,17450,42,NA,0,0,0,0
2017-04-27,목,30,13.8,6.7,20.5,NA,46.42857143,9.48507,0,0,0,244103,0,0,0,17075,20285,17447,42,NA,0,0,0,0
2017-04-28,금,49,15.5,8.6,23.8,NA,48.28571429,13.31564,0,0,0,268839,0,0,0,17074,20284,17444,42,NA,0,0,0,0
2017-04-29,토,46,18,9.7,25.2,NA,50.14285714,14.53636,0,0,0,207084,0,0,0,17074,20283,17441,42,NA,0,0,0,0
2017-04-30,일,44,20.6,15.2,27.7,NA,52,14.445,0,0,0,154964,0,0,0,17074,20282,17438,42,NA,0,0,0,0
2017-05-01,월,23,20.4,12.9,28.7,NA,52.14285714,10.54288,0,0,0,203558,1,0,0,17074,20281,17439,42,NA,0,0,0,0
2017-05-02,화,45,20,12.1,27.5,NA,52.28571429,11.7702,0,0,0,257852,0,0,0,17074,20280,17440,42,NA,0,0,0,0
2017-05-03,수,34,21.1,11.8,29.6,NA,52.42857143,12.63979,0,0,0,174835,1,0,0,17073,20279,17441,42,NA,0,0,0,0
2017-05-04,목,31,21.4,14.1,28.4,0,52.57142857,11.84726,0,0,0,238966,0,0,0,17072,20278,17442,42,NA,0,0,0,0
2017-05-05,금,36,21.7,17.9,28.2,0,52.71428571,14.96895,0,0,0,165626,1,0,0,17071,20277,17443,42,NA,0,0,0,0
2017-05-06,토,34,16.5,10.8,23.5,NA,52.85714286,14.76091,0,0,0,167459,0,0,0,17070,20276,17444,42,NA,0,0,0,0
2017-05-07,일,38,18.1,11.8,25.8,NA,53,13.0977,0,0,0,147572,0,0,0,17069,20275,17445,42,NA,0,0,0,0
2017-05-08,월,31,18.2,12.1,22.9,NA,52,12.0597,0,0,0,243772,0,0,0,17068,20274,17446,42,NA,0,0,0,0
2017-05-09,화,81,15.7,12.2,20.3,7.3,51,19.2002,0,0,0,172741,1,0,0,17067,20273,17447,42,NA,0,0,0,0
2017-05-10,수,24,15.6,13.8,18.7,2,50,8.9314,0,0,0,244543,0,0,0,17066,20272,17448,42,NA,0,0,0,0
2017-05-11,목,26,18.7,12.6,26.2,4.1,49,8.83893,0,0,0,248443,0,0,0,17065,20271,17449,42,1006200,0,0,0,0
2017-05-12,금,32,19.8,15.9,23.9,NA,48,12.8071,0,0,0,276448,0,0,0,17064,20270,17450,42,NA,0,0,0,0
2017-05-13,토,55,18.3,13.8,25.3,1.4,47,16.46816,0,0,0,225028,0,0,0,17064,20270,17451,42,NA,0,0,0,0
2017-05-14,일,47,16.6,12.1,23,NA,46,15.72736,0,0,0,176166,0,0,0,17064,20270,17452,42,NA,0,0,0,0
2017-05-15,월,35,16.7,11.1,23.1,NA,45.42857143,10.04314,0,0,0,250866,0,0,0,17064,20270,17453,42,NA,0,0,0,0
2017-05-16,화,67,16.8,11.5,22.6,NA,44.85714286,9.6788,0,0,0,244134,0,0,0,17064,20270,17454,41,NA,0,0,0,0
2017-05-17,수,25,18.7,10.5,26.1,NA,44.28571429,9.25722,0,0,0,248415,0,0,0,17064,20270,17455,41,NA,0,0,0,0
2017-05-18,목,25,20.3,11.9,27.8,NA,43.71428571,9.62817,0,0,0,243623,0,0,0,17064,20270,17456,41,NA,0,0,0,0
2017-05-19,금,24,21.4,13.1,29.9,NA,43.14285714,12.70363,0,0,0,272239,0,0,0,17064,20270,17457,41,NA,0,0,0,0
2017-05-20,토,49,20.7,12.5,29.2,NA,42.57142857,16.59144,0,0,0,224095,0,0,0,17064,20270,17458,41,NA,0,0,0,0
2017-05-21,일,38,21.4,14.3,29.1,NA,42,14.91392,0,0,0,158328,0,0,0,17064,20270,17459,41,NA,0,0,0,0
2017-05-22,월,28,21.7,13.3,29.4,NA,41.71428571,8.87196,0,0,0,241815,0,0,0,17064,20270,17460,41,NA,0,0,0,0
2017-05-23,화,46,21.1,15.1,26.7,NA,41.42857143,10.60232,0,0,0,238878,0,0,0,17064,20270,17461,41,NA,0,0,0,0
2017-05-24,수,21,20.8,17,26.7,11,41.14285714,8.99524,0,0,0,248932,0,0,0,17064,20270,17462,41,NA,0,0,0,0
2017-05-25,목,29,19.7,14,27,NA,40.85714286,10.48674,0,0,0,254886,0,0,0,17064,20268,17463,41,NA,0,0,0,0
2017-05-26,금,43,17.2,11.2,22.8,NA,40.57142857,15.16709,0,0,0,271173,0,0,0,17064,20266,17463,41,NA,0,0,0,0
2017-05-27,토,51,19.3,11.9,26.3,NA,40.28571429,17.20125,0,0,0,218398,0,0,0,17064,20264,17463,41,NA,0,0,0,0
2017-05-28,일,56,21.4,12.8,29,NA,40,16.05538,0,0,0,164694,0,0,0,17064,20262,17463,41,NA,0,0,0,0
2017-05-29,월,31,24.1,19.5,30.7,NA,39.42857143,9.42123,0,0,0,242645,0,0,0,17064,20260,17463,41,NA,0,0,0,0
2017-05-30,화,60,23.5,17.1,30,NA,38.85714286,12.2116,0,0,0,238808,0,0,0,17064,20258,17463,41,NA,0,0,0,0
2017-05-31,수,31,22,17.2,28.4,3.5,38.28571429,9.64247,0,0,0,237417,0,0,0,17064,20256,17463,41,NA,0,0,0,0
2017-06-01,목,40,22,17,26.9,NA,37.71428571,10.2743,0,0,0,243016,0,0,0,17063,20254,17461,41,NA,0,0,0,0
2017-06-02,금,32,20.3,13,27.4,0,37.14285714,12.40423,0,0,0,263019,0,0,0,17062,20252,17459,41,NA,0,0,0,0
2017-06-03,토,52,20.4,16.1,26.1,0.2,36.57142857,15.31679,0,0,0,209729,0,0,0,17061,20250,17457,41,NA,0,0,0,0
2017-06-04,일,68,20.8,12,28.4,NA,36,13.87042,0,0,0,157569,0,0,0,17060,20248,17455,41,NA,0,0,0,0
2017-06-06,화,91,18.3,15.7,22.5,10.3,37.71428571,14.83356,0,0,0,156075,1,0,0,17058,20244,17451,41,NA,0,0,0,0
2017-06-07,수,35,17.9,16,19.7,4.5,38.57142857,8.06952,0,0,0,232841,0,0,0,17057,20242,17449,41,NA,0,0,0,0
2017-06-08,목,38,20.1,15.6,26.4,NA,39.42857143,8.18179,0,0,0,241918,0,0,0,17056,20240,17447,41,NA,0,0,0,0
2017-06-09,금,26,22,16.2,27.9,NA,40.28571429,10.96116,0,0,0,258696,0,0,0,17055,20238,17445,41,NA,0,0,0,0
